isbuyer	buy_freq	visit_freq	buy_interval	sv_interval	expected_time_buy	expected_time_visit	last_buy	last_visit	multiple_buy	multiple_visit	uniq_urls	num_checkins	y_buy
	0	NaN	1	0	0	0	0	58	58	0	0	171	1680	0
	0	NaN	1	0	0	0	0	55	55	0	0	36	264	0
	0	NaN	1	0	0	0	0	81	81	0	0	177	966	0
	0	NaN	2	0	.0416667	0	-.005925	0	0	0	1	61	251	0
	0	NaN	1	0	0	0	0	4	4	0	0	4	13	0
	0	NaN	1	0	0	0	0	22	22	0	0	163	859	0
	0	NaN	1	0	0	0	0	27	27	0	0	157	629	0
	0	NaN	1	0	0	0	0	13	13	0	0	22	249	0
	0	NaN	2	0	81.625	0	-9.397525	50	50	0	1	158	1471	0
	0	NaN	1	0	0	0	0	6	6	0	0	39	80	0
	0	NaN	1	0	0	0	0	46	46	0	0	68	103	0
	0	NaN	1	0	0	0	0	155	155	0	0	57	159	0
	0	NaN	1	0	0	0	0	4	4	0	0	79	244	0
	0	NaN	1	0	0	0	0	47	47	0	0	28	136	0
	0	NaN	1	0	0	0	0	46	46	0	0	88	121	0
	0	NaN	2	0	69.625	0	10.29164	24	24	0	1	113	6946	0
	0	NaN	1	0	0	0	0	181	181	0	0	121	642	0
	0	NaN	1	0	0	0	0	21	21	0	0	169	1478	0
	0	NaN	3	0	17.83333	0	-47.42089	59	59	0	1	153	8482	0
	0	NaN	1	0	0	0	0	155	155	0	0	181	1011	0
	0	NaN	2	0	83.45834	0	-34.66689	76	76	0	1	53	386	0
	0	NaN	1	0	0	0	0	104	104	0	0	180	1845	0
	0	NaN	1	0	0	0	0	55	55	0	0	74	259	0
	0	NaN	1	0	0	0	0	46	46	0	0	71	136	0
	0	NaN	2	0	.0416667	0	-30.9387	30	30	0	1	100	277	0
	0	NaN	1	0	0	0	0	118	118	0	0	170	736	0
	0	NaN	1	0	0	0	0	53	53	0	0	16	80	0
	0	NaN	2	0	1.208333	0	-154.4239	155	155	0	1	18	20	0
	0	NaN	3	0	13.39583	0	-11.09912	20	20	0	1	105	497	0
	0	NaN	1	0	0	0	0	81	81	0	0	159	2693	0
	0	NaN	1	0	0	0	0	100	100	0	0	180	1154	0
	0	NaN	1	0	0	0	0	21	21	0	0	174	789	0
	0	NaN	1	0	0	0	0	9	9	0	0	36	98	0
	0	NaN	1	0	0	0	0	21	21	0	0	29	272	0
	0	NaN	1	0	0	0	0	2	2	0	0	145	1663	0
	0	NaN	1	0	0	0	0	136	136	0	0	183	1504	0
	0	NaN	2	0	1.958333	0	-68.90418	69	69	0	1	174	586	0
	0	NaN	1	0	0	0	0	135	135	0	0	50	293	0
	0	NaN	1	0	0	0	0	72	72	0	0	167	527	0
	0	NaN	1	0	0	0	0	165	165	0	0	51	133	0
	0	NaN	1	0	0	0	0	10	10	0	0	26	72	0
	0	NaN	1	0	0	0	0	142	142	0	0	32	103	0
	0	NaN	1	0	0	0	0	71	71	0	0	80	198	0
	0	NaN	1	0	0	0	0	47	47	0	0	78	452	0
	0	NaN	1	0	0	0	0	63	63	0	0	172	463	0
	0	NaN	1	0	0	0	0	138	138	0	0	177	1509	0
	0	NaN	1	0	0	0	0	5	5	0	0	186	1338	0
	0	NaN	1	0	0	0	0	31	31	0	0	68	423	0
	0	NaN	1	0	0	0	0	36	36	0	0	68	124	0
	0	NaN	1	0	0	0	0	129	129	0	0	115	538	0
	0	NaN	1	0	0	0	0	124	124	0	0	79	328	0
	0	NaN	1	0	0	0	0	69	69	0	0	174	1254	0
	0	NaN	1	0	0	0	0	24	24	0	0	135	515	0
	0	NaN	1	0	0	0	0	35	35	0	0	152	319	0
	0	NaN	1	0	0	0	0	19	19	0	0	52	303	0
	0	NaN	1	0	0	0	0	185	185	0	0	69	476	0
	0	NaN	3	0	6.145833	0	-.402557	4	4	0	1	53	73	0
	0	NaN	1	0	0	0	0	27	27	0	0	68	207	0
	0	NaN	1	0	0	0	0	164	164	0	0	167	334	0
	0	NaN	1	0	0	0	0	27	27	0	0	142	459	0
	1	1	5	0	30.63542	0	24.10832	0	0	0	1	88	507	0
	0	NaN	1	0	0	0	0	4	4	0	0	24	193	0
	0	NaN	1	0	0	0	0	140	140	0	0	167	3219	0
	0	NaN	2	0	16.45833	0	-146.7232	154	154	0	1	130	648	0
	0	NaN	1	0	0	0	0	27	27	0	0	159	792	0
	0	NaN	1	0	0	0	0	16	16	0	0	140	547	0
	0	NaN	1	0	0	0	0	61	61	0	0	145	339	0
	0	NaN	1	0	0	0	0	161	161	0	0	158	437	0
	0	NaN	1	0	0	0	0	167	167	0	0	141	1108	0
	0	NaN	1	0	0	0	0	53	53	0	0	64	311	0
	0	NaN	2	0	.7083333	0	-23.09568	23	23	0	1	41	236	0
	0	NaN	1	0	0	0	0	183	183	0	0	56	131	0
	0	NaN	1	0	0	0	0	163	163	0	0	28	113	0
	0	NaN	1	0	0	0	0	17	17	0	0	99	450	0
	0	NaN	1	0	0	0	0	182	182	0	0	21	4964	0
	0	NaN	4	0	33.97222	0	-53.82417	79	79	0	1	16	79	0
	0	NaN	1	0	0	0	0	99	99	0	0	61	160	0
	0	NaN	1	0	0	0	0	152	152	0	0	179	2955	0
	0	NaN	1	0	0	0	0	49	49	0	0	8	27	0
	0	NaN	1	0	0	0	0	102	102	0	0	28	272	0
	0	NaN	1	0	0	0	0	8	8	0	0	30	175	0
	0	NaN	1	0	0	0	0	71	71	0	0	83	377	0
	0	NaN	1	0	0	0	0	19	19	0	0	22	905	0
	0	NaN	1	0	0	0	0	28	28	0	0	52	97	0
	0	NaN	1	0	0	0	0	107	107	0	0	8	104	0
	0	NaN	1	0	0	0	0	34	34	0	0	13	73	0
	0	NaN	1	0	0	0	0	56	56	0	0	79	167	0
	0	NaN	1	0	0	0	0	34	34	0	0	9	5	0
	0	NaN	1	0	0	0	0	72	72	0	0	155	347	0
	0	NaN	1	0	0	0	0	162	162	0	0	93	232	0
	0	NaN	1	0	0	0	0	54	54	0	0	121	335	0
	0	NaN	1	0	0	0	0	72	72	0	0	67	486	0
	0	NaN	1	0	0	0	0	18	18	0	0	159	973	0
	0	NaN	1	0	0	0	0	77	77	0	0	189	532	0
	0	NaN	1	0	0	0	0	50	50	0	0	56	127	0
	0	NaN	1	0	0	0	0	13	13	0	0	153	1107	0
	0	NaN	1	0	0	0	0	4	4	0	0	185	628	0
	0	NaN	1	0	0	0	0	153	153	0	0	166	1386	0
	0	NaN	1	0	0	0	0	23	23	0	0	166	2539	0
	1	1	4	0	17.34722	0	-99.14998	112	112	0	1	4	50	0
	0	NaN	1	0	0	0	0	49	49	0	0	41	184	0
	0	NaN	1	0	0	0	0	169	169	0	0	117	1001	0
	0	NaN	1	0	0	0	0	103	103	0	0	127	610	0
	0	NaN	1	0	0	0	0	11	11	0	0	15	81	0
	0	NaN	1	0	0	0	0	96	96	0	0	59	225	0
	0	NaN	1	0	0	0	0	55	55	0	0	16	113	0
	0	NaN	2	0	.0416667	0	-3.879375	3	3	0	1	17	65	0
	0	NaN	1	0	0	0	0	106	106	0	0	117	346	0
	0	NaN	5	0	21.61458	0	-66.52182	83	83	0	1	129	4211	0
	0	NaN	1	0	0	0	0	112	112	0	0	49	131	0
	0	NaN	1	0	0	0	0	170	170	0	0	0	535	0
	0	NaN	1	0	0	0	0	9	9	0	0	22	95	0
	0	NaN	2	0	84.95834	0	42.30169	0	0	0	1	8	161	0
	0	NaN	1	0	0	0	0	39	39	0	0	76	186	0
	1	1	1	0	0	0	0	161	161	0	0	84	521	0
	0	NaN	4	0	19.02778	0	-34.8714	49	49	0	1	180	517	0
	0	NaN	1	0	0	0	0	28	28	0	0	14	39	0
	1	1	16	0	7.911111	0	6.406933	1	1	0	1	69	806	0
	0	NaN	4	0	.6111111	0	-8.445184	8	8	0	1	7	46	0
	0	NaN	2	0	70.25	0	26.85115	8	8	0	1	105	447	0
	0	NaN	1	0	0	0	0	20	20	0	0	179	502	0
	0	NaN	1	0	0	0	0	166	166	0	0	31	162	0
	0	NaN	20	0	4.383772	0	.7138875	3	3	0	1	-1	12	0
	0	NaN	1	0	0	0	0	129	129	0	0	113	6024	0
	0	NaN	1	0	0	0	0	107	107	0	0	0	4893	0
	0	NaN	1	0	0	0	0	14	14	0	0	4	175	0
	0	NaN	1	0	0	0	0	112	112	0	0	54	306	0
	0	NaN	1	0	0	0	0	28	28	0	0	36	246	0
	0	NaN	1	0	0	0	0	151	151	0	0	62	439	0
	0	NaN	1	0	0	0	0	172	172	0	0	21	181	0
	0	NaN	1	0	0	0	0	137	137	0	0	120	839	0
	0	NaN	1	0	0	0	0	47	47	0	0	53	109	0
	0	NaN	1	0	0	0	0	28	28	0	0	11	41	0
	0	NaN	1	0	0	0	0	187	187	0	0	151	3705	0
	0	NaN	1	0	0	0	0	98	98	0	0	29	70	0
	0	NaN	1	0	0	0	0	77	77	0	0	131	413	0
	0	NaN	1	0	0	0	0	100	100	0	0	180	828	0
	0	NaN	1	0	0	0	0	90	90	0	0	43	480	0
	0	NaN	4	0	41.68056	0	30.15067	1	1	0	1	66	384	0
	0	NaN	1	0	0	0	0	123	123	0	0	56	450	0
	0	NaN	1	0	0	0	0	99	99	0	0	55	140	0
	0	NaN	1	0	0	0	0	4	4	0	0	12	94	0
	0	NaN	1	0	0	0	0	153	153	0	0	149	368	0
	0	NaN	1	0	0	0	0	186	186	0	0	154	1365	0
	0	NaN	1	0	0	0	0	91	91	0	0	115	317	0
	0	NaN	2	0	.0416667	0	-154.0464	154	154	0	1	55	159	0
	0	NaN	1	0	0	0	0	175	175	0	0	165	4199	0
	0	NaN	1	0	0	0	0	102	102	0	0	88	260	0
	0	NaN	1	0	0	0	0	78	78	0	0	122	381	0
	0	NaN	3	0	61.97917	0	.357857	40	40	0	1	0	1098	0
	0	NaN	1	0	0	0	0	89	89	0	0	135	423	0
	0	NaN	1	0	0	0	0	93	93	0	0	125	765	0
	0	NaN	1	0	0	0	0	23	23	0	0	72	136	0
	0	NaN	1	0	0	0	0	85	85	0	0	15	68	0
	0	NaN	1	0	0	0	0	34	34	0	0	29	100	0
	0	NaN	1	0	0	0	0	14	14	0	0	18	54	0
	0	NaN	1	0	0	0	0	43	43	0	0	101	2350	0
	0	NaN	2	0	.0416667	0	-5.912825	5	5	0	1	3	81	0
	0	NaN	2	0	12.54167	0	-82.37534	88	88	0	1	163	360	0
	0	NaN	3	0	24.52083	0	-15.46666	31	31	0	1	90	278	0
	0	NaN	1	0	0	0	0	2	2	0	0	2	79	0
	0	NaN	2	0	32.83333	0	-131.7211	148	148	0	1	169	577	0
	0	NaN	3	0	.7916667	0	-106.2231	106	106	0	1	102	264	0
	0	NaN	1	0	0	0	0	78	78	0	0	161	2018	0
	0	NaN	1	0	0	0	0	126	126	0	0	160	2376	0
	0	NaN	1	0	0	0	0	96	96	0	0	121	141	0
	0	NaN	1	0	0	0	0	172	172	0	0	16	142	0
	1	1	5	0	9.75	0	6.876563	0	0	0	1	32	89	1
	0	NaN	1	0	0	0	0	53	53	0	0	60	160	0
	1	1	1	0	0	0	0	165	165	0	0	181	386	0
	0	NaN	1	0	0	0	0	96	96	0	0	122	521	0
	0	NaN	2	0	29.70833	0	-8.110683	22	22	0	1	61	139	0
	0	NaN	1	0	0	0	0	22	22	0	0	4	10	0
	0	NaN	1	0	0	0	0	1	1	0	0	9	35	0
	0	NaN	1	0	0	0	0	14	14	0	0	26	162	0
	1	1	1	0	0	0	0	145	145	0	0	94	150	0
	0	NaN	1	0	0	0	0	103	103	0	0	120	509	0
	0	NaN	1	0	0	0	0	15	15	0	0	48	137	0
	0	NaN	2	0	5.291667	0	-11.38848	14	14	0	1	44	258	0
	0	NaN	1	0	0	0	0	148	148	0	0	52	221	0
	0	NaN	3	0	5.458333	0	.6176639	3	3	0	1	-1	16	0
	0	NaN	5	0	5.572917	0	-50.42693	54	54	0	1	67	181	0
	0	NaN	1	0	0	0	0	27	27	0	0	40	49	0
	0	NaN	10	0	6.953704	0	1.021829	5	5	0	1	175	1161	0
	0	NaN	1	0	0	0	0	2	2	0	0	174	1462	0
	0	NaN	2	0	25.83333	0	-93.93096	106	106	0	1	182	833	0
	0	NaN	1	0	0	0	0	127	127	0	0	115	946	0
	0	NaN	1	0	0	0	0	14	14	0	0	30	81	0
	0	NaN	1	0	0	0	0	6	6	0	0	18	41	0
	0	NaN	2	0	.0416667	0	-28.20288	28	28	0	1	36	71	0
	0	NaN	1	0	0	0	0	135	135	0	0	161	1328	0
	0	NaN	1	0	0	0	0	22	22	0	0	166	354	0
	0	NaN	1	0	0	0	0	30	30	0	0	3	13	0
	0	NaN	1	0	0	0	0	144	144	0	0	79	253	0
	0	NaN	1	0	0	0	0	76	76	0	0	10	48	0
	0	NaN	2	0	28.04167	0	1.288437	12	12	0	1	150	297	0
	0	NaN	1	0	0	0	0	5	5	0	0	31	41	0
	0	NaN	1	0	0	0	0	98	98	0	0	46	94	0
	0	NaN	2	0	61.125	0	-81.55212	112	112	0	1	163	876	0
	0	NaN	1	0	0	0	0	97	97	0	0	168	761	0
	0	NaN	2	0	.0416667	0	-8.211412	8	8	0	1	52	300	0
	0	NaN	1	0	0	0	0	3	3	0	0	48	470	0
	0	NaN	1	0	0	0	0	20	20	0	0	37	328	0
	0	NaN	1	0	0	0	0	105	105	0	0	159	1169	0
	0	NaN	1	0	0	0	0	57	57	0	0	15	34	0
	0	NaN	1	0	0	0	0	51	51	0	0	37	152	0
	0	NaN	3	0	51.58333	0	26.54121	7	7	0	1	52	160	0
	0	NaN	1	0	0	0	0	22	22	0	0	173	2890	0
	0	NaN	1	0	0	0	0	114	114	0	0	165	1273	0
	0	NaN	4	0	51.55556	0	23.42715	15	15	0	1	175	1045	0
	0	NaN	1	0	0	0	0	62	62	0	0	172	1505	0
	0	NaN	1	0	0	0	0	130	130	0	0	93	317	0
	0	NaN	1	0	0	0	0	75	75	0	0	182	660	0
	0	NaN	1	0	0	0	0	22	22	0	0	170	6872	0
	0	NaN	1	0	0	0	0	69	69	0	0	41	111	0
	0	NaN	9	0	5.166667	0	-6.506053	11	11	0	1	42	925	0
	0	NaN	1	0	0	0	0	35	35	0	0	171	2153	0
	0	NaN	2	0	8.666667	0	3.9925	0	0	0	1	169	5016	0
	0	NaN	1	0	0	0	0	88	88	0	0	117	344	0
	0	NaN	1	0	0	0	0	77	77	0	0	165	837	0
	0	NaN	4	0	3.277778	0	-1.752162	4	4	0	1	1	21	0
	0	NaN	19	0	9.275463	0	1.752397	7	7	0	1	123	1092	0
	0	NaN	2	0	6.916667	0	-1.973992	5	5	0	1	6	36	0
	0	NaN	1	0	0	0	0	9	9	0	0	161	740	0
	0	NaN	2	0	59.83333	0	-23.40348	53	53	0	1	19	104	0
	0	NaN	1	0	0	0	0	180	180	0	0	174	1536	0
	0	NaN	2	0	29	0	-85.2333	99	99	0	1	169	728	0
	0	NaN	2	0	.0416667	0	-19.61118	19	19	0	1	16	60	0
	0	NaN	1	0	0	0	0	1	1	0	0	127	963	0
	0	NaN	2	0	.0416667	0	-66.27117	66	66	0	1	6	80	0
	0	NaN	9	0	7.125	0	-85.874	92	92	0	1	106	687	0
	0	NaN	1	0	0	0	0	123	123	0	0	188	1247	0
	0	NaN	1	0	0	0	0	18	18	0	0	136	847	0
	0	NaN	1	0	0	0	0	3	3	0	0	20	48	0
	0	NaN	1	0	0	0	0	116	116	0	0	171	311	0
	0	NaN	2	0	10.08333	0	-1.977058	7	7	0	1	14	59	0
	0	NaN	1	0	0	0	0	5	5	0	0	3	19	0
	0	NaN	1	0	0	0	0	33	33	0	0	22	39	0
	0	NaN	1	0	0	0	0	124	124	0	0	112	526	0
	0	NaN	2	0	3.875	0	-47.07094	49	49	0	1	168	6618	0
	0	NaN	1	0	0	0	0	37	37	0	0	27	742	0
	0	NaN	1	0	0	0	0	1	1	0	0	28	453	0
	0	NaN	1	0	0	0	0	68	68	0	0	92	191	0
	0	NaN	5	0	17.1875	0	-104.3556	118	118	0	1	171	2011	0
	0	NaN	1	0	0	0	0	159	159	0	0	4	18	0
	0	NaN	3	0	11.8125	0	-130.5121	138	138	0	1	175	795	0
	0	NaN	3	0	.4166667	0	-101.9707	102	102	0	1	16	65	0
	0	NaN	1	0	0	0	0	38	38	0	0	16	42	0
	0	NaN	2	0	42.75	0	-62.22895	83	83	0	1	95	211	0
	0	NaN	1	0	0	0	0	20	20	0	0	67	1071	0
	0	NaN	1	0	0	0	0	91	91	0	0	112	297	0
	0	NaN	1	0	0	0	0	24	24	0	0	164	1910	0
	0	NaN	2	0	3	0	-59.59852	61	61	0	1	176	1775	0
	0	NaN	3	0	.4583333	0	-147.8939	148	148	0	1	117	887	0
	0	NaN	1	0	0	0	0	37	37	0	0	-1	363	0
	0	NaN	4	0	35.97222	0	-36.1247	63	63	0	1	183	3260	0
	0	NaN	1	0	0	0	0	157	157	0	0	1	5218	0
	0	NaN	1	0	0	0	0	100	100	0	0	118	2303	0
	0	NaN	1	0	0	0	0	5	5	0	0	10	57	0
	0	NaN	2	0	6.416667	0	-53.07419	56	56	0	1	176	495	0
	0	NaN	2	0	13.29167	0	-36.2475	42	42	0	1	145	168	0
	0	NaN	1	0	0	0	0	40	40	0	0	26	141	0
	0	NaN	2	0	10.91667	0	3.815046	1	1	0	1	29	136	0
	0	NaN	1	0	0	0	0	51	51	0	0	6	59	0
	1	1	12	0	15.58712	0	11.0944	3	3	0	1	162	6960	0
	0	NaN	1	0	0	0	0	137	137	0	0	0	905	0
	0	NaN	7	0	.6458333	0	-50.90697	51	51	0	1	183	301	0
	0	NaN	1	0	0	0	0	142	142	0	0	175	1251	0
	0	NaN	1	0	0	0	0	156	156	0	0	78	350	0
	0	NaN	1	0	0	0	0	142	142	0	0	170	321	0
	0	NaN	1	0	0	0	0	2	2	0	0	12	25	0
	0	NaN	1	0	0	0	0	13	13	0	0	22	122	0
	0	NaN	1	0	0	0	0	182	182	0	0	40	96	0
	0	NaN	1	0	0	0	0	96	96	0	0	181	783	0
	0	NaN	2	0	5.875	0	-53.70679	56	56	0	1	45	301	0
	0	NaN	2	0	35.375	0	-125.1859	142	142	0	1	171	2016	0
	0	NaN	1	0	0	0	0	165	165	0	0	22	552	0
	0	NaN	1	0	0	0	0	126	126	0	0	177	1648	0
	0	NaN	1	0	0	0	0	8	8	0	0	112	1204	0
	0	NaN	1	0	0	0	0	95	95	0	0	155	434	0
	0	NaN	1	0	0	0	0	35	35	0	0	160	404	0
	0	NaN	1	0	0	0	0	36	36	0	0	27	174	0
	0	NaN	1	0	0	0	0	129	129	0	0	160	261	0
	0	NaN	1	0	0	0	0	2	2	0	0	-1	523	0
	0	NaN	1	0	0	0	0	57	57	0	0	35	213	0
	0	NaN	1	0	0	0	0	16	16	0	0	81	384	0
	0	NaN	1	0	0	0	0	114	114	0	0	163	359	0
	0	NaN	1	0	0	0	0	121	121	0	0	39	232	0
	0	NaN	1	0	0	0	0	13	13	0	0	17	158	0
	0	NaN	1	0	0	0	0	6	6	0	0	11	102	0
	0	NaN	1	0	0	0	0	142	142	0	0	175	1516	0
	0	NaN	2	0	3.625	0	-180.084	181	181	0	1	168	1205	0
	0	NaN	1	0	0	0	0	117	117	0	0	129	320	0
	0	NaN	1	0	0	0	0	88	88	0	0	24	151	0
	0	NaN	1	0	0	0	0	76	76	0	0	123	272	0
	0	NaN	1	0	0	0	0	33	33	0	0	162	976	0
	0	NaN	1	0	0	0	0	24	24	0	0	33	98	0
	0	NaN	1	0	0	0	0	50	50	0	0	79	266	0
	1	1	2	0	34.875	0	-52.82497	70	70	0	1	156	406	0
	0	NaN	1	0	0	0	0	134	134	0	0	25	40	0
	0	NaN	1	0	0	0	0	16	16	0	0	9	9	0
	0	NaN	1	0	0	0	0	177	177	0	0	172	3210	0
	0	NaN	1	0	0	0	0	13	13	0	0	22	35	0
	0	NaN	2	0	31.04167	0	-45.35325	60	60	0	1	166	1006	0
	0	NaN	1	0	0	0	0	160	160	0	0	173	1869	0
	0	NaN	1	0	0	0	0	17	17	0	0	156	544	0
	0	NaN	1	0	0	0	0	143	143	0	0	161	1797	0
	0	NaN	1	0	0	0	0	92	92	0	0	0	56	0
	0	NaN	2	0	34.66667	0	-119.0636	136	136	0	1	136	1527	0
	0	NaN	1	0	0	0	0	26	26	0	0	10	46	0
	0	NaN	2	0	4.041667	0	-32.83164	34	34	0	1	139	1150	0
	0	NaN	3	0	.5833333	0	-14.08392	14	14	0	1	30	155	0
	0	NaN	2	0	39.95833	0	1.667187	18	18	0	1	8	44	0
	1	1	3	0	3.604167	0	-72.60306	75	75	0	1	31	111	0
	0	NaN	1	0	0	0	0	76	76	0	0	73	1165	0
	0	NaN	1	0	0	0	0	21	21	0	0	174	360	0
	0	NaN	1	0	0	0	0	125	125	0	0	80	688	0
	0	NaN	1	0	0	0	0	71	71	0	0	13	1514	0
	0	NaN	3	0	35.14583	0	18.45645	4	4	0	1	26	118	0
	0	NaN	1	0	0	0	0	140	140	0	0	178	268	0
	0	NaN	1	0	0	0	0	37	37	0	0	183	1165	0
	0	NaN	1	0	0	0	0	17	17	0	0	88	435	0
	0	NaN	2	0	.0416667	0	-47.85812	47	47	0	1	105	720	0
	1	1	0	0	0	0	0	0	0	0	0	2	57	0
	0	NaN	1	0	0	0	0	65	65	0	0	161	975	0
	0	NaN	1	0	0	0	0	32	32	0	0	15	67	0
	0	NaN	1	0	0	0	0	160	160	0	0	84	34	0
	0	NaN	1	0	0	0	0	45	45	0	0	48	107	0
	1	1	4	0	19.73611	0	4.846446	9	9	0	1	98	345	0
	0	NaN	9	0	2.75	0	1.124619	1	1	0	1	4	54	0
	0	NaN	1	0	0	0	0	8	8	0	0	88	681	0
	0	NaN	3	0	19.08333	0	6.707314	6	6	0	1	35	85	0
	0	NaN	1	0	0	0	0	54	54	0	0	42	125	0
	0	NaN	1	0	0	0	0	9	9	0	0	160	2250	0
	0	NaN	1	0	0	0	0	92	92	0	0	113	246	0
	0	NaN	1	0	0	0	0	23	23	0	0	15	51	0
	0	NaN	1	0	0	0	0	99	99	0	0	158	1345	0
	0	NaN	1	0	0	0	0	162	162	0	0	166	3344	0
	0	NaN	1	0	0	0	0	1	1	0	0	1	25	0
	0	NaN	6	0	10.39167	0	-20.44566	29	29	0	1	0	341	0
	0	NaN	1	0	0	0	0	175	175	0	0	50	475	0
	0	NaN	3	0	65.83334	0	36.55613	7	7	0	1	181	628	0
	0	NaN	1	0	0	0	0	98	98	0	0	129	356	0
	0	NaN	1	0	0	0	0	20	20	0	0	37	78	0
	0	NaN	1	0	0	0	0	69	69	0	0	34	120	0
	0	NaN	1	0	0	0	0	13	13	0	0	181	505	0
	0	NaN	1	0	0	0	0	50	50	0	0	104	412	0
	0	NaN	2	0	.0416667	0	-77.00262	77	77	0	1	147	2568	0
	0	NaN	1	0	0	0	0	21	21	0	0	60	111	0
	0	NaN	1	0	0	0	0	7	7	0	0	57	145	0
	0	NaN	1	0	0	0	0	97	97	0	0	14	104	0
	0	NaN	1	0	0	0	0	54	54	0	0	164	298	0
	0	NaN	5	0	18.5	0	12.61271	2	2	0	1	117	204	0
	1	1	2	0	7.791667	0	-41.36641	45	45	0	1	18	101	0
	0	NaN	1	0	0	0	0	47	47	0	0	56	69	0
	0	NaN	1	0	0	0	0	113	113	0	0	158	657	0
	0	NaN	1	0	0	0	0	93	93	0	0	86	192	0
	0	NaN	1	0	0	0	0	17	17	0	0	92	389	0
	0	NaN	1	0	0	0	0	66	66	0	0	12	87	0
	0	NaN	2	0	.0416667	0	-66.10149	66	66	0	1	7	69	0
	0	NaN	1	0	0	0	0	139	139	0	0	85	243	0
	1	1	4	0	27.40278	0	15.6239	4	4	0	1	156	1209	0
	0	NaN	1	0	0	0	0	161	161	0	0	147	1423	0
	0	NaN	1	0	0	0	0	72	72	0	0	50	189	0
	0	NaN	1	0	0	0	0	51	51	0	0	73	484	0
	0	NaN	1	0	0	0	0	102	102	0	0	63	487	0
	0	NaN	1	0	0	0	0	56	56	0	0	168	3791	0
	0	NaN	1	0	0	0	0	4	4	0	0	21	116	0
	0	NaN	1	0	0	0	0	0	0	0	0	15	332	0
	0	NaN	1	0	0	0	0	2	2	0	0	168	284	0
	0	NaN	1	0	0	0	0	114	114	0	0	172	5060	0
	0	NaN	1	0	0	0	0	108	108	0	0	172	606	0
	0	NaN	1	0	0	0	0	74	74	0	0	105	187	0
	0	NaN	1	0	0	0	0	24	24	0	0	12	42	0
	0	NaN	1	0	0	0	0	82	82	0	0	115	187	0
	0	NaN	1	0	0	0	0	49	49	0	0	66	434	0
	0	NaN	1	0	0	0	0	49	49	0	0	5	34	0
	1	1	4	0	.2222222	0	-1.013217	1	1	0	1	68	252	0
	0	NaN	1	0	0	0	0	44	44	0	0	58	167	0
	0	NaN	1	0	0	0	0	127	127	0	0	13	37	0
	0	NaN	1	0	0	0	0	114	114	0	0	179	1192	0
	0	NaN	1	0	0	0	0	19	19	0	0	100	246	0
	0	NaN	2	0	.4166667	0	-1.735892	1	1	0	1	-1	78	0
	0	NaN	2	0	.0416667	0	-2.134037	2	2	0	1	41	317	0
	0	NaN	2	0	15.95833	0	-12.36888	20	20	0	1	48	228	0
	1	1	1	0	0	0	0	147	147	0	0	176	1760	0
	0	NaN	1	0	0	0	0	58	58	0	0	132	278	0
	0	NaN	1	0	0	0	0	7	7	0	0	17	44	0
	0	NaN	1	0	0	0	0	38	38	0	0	162	848	0
	0	NaN	2	0	5.708333	0	-23.44126	26	26	0	1	15	131	0
	0	NaN	1	0	0	0	0	27	27	0	0	5	129	0
	0	NaN	1	0	0	0	0	20	20	0	0	14	104	0
	0	NaN	1	0	0	0	0	22	22	0	0	1	552	0
	0	NaN	1	0	0	0	0	13	13	0	0	95	239	0
	0	NaN	1	0	0	0	0	82	82	0	0	167	1133	0
	0	NaN	2	0	.25	0	-75.88174	76	76	0	1	108	298	0
	0	NaN	1	0	0	0	0	14	14	0	0	-1	1	0
	0	NaN	1	0	0	0	0	37	37	0	0	109	462	0
	1	1	4	0	10.625	0	6.105325	1	1	0	1	18	365	0
	0	NaN	1	0	0	0	0	116	116	0	0	86	729	0
	0	NaN	1	0	0	0	0	11	11	0	0	25	487	0
	0	NaN	1	0	0	0	0	48	48	0	0	32	141	0
	0	NaN	2	0	5.916667	0	-111.1952	114	114	0	1	92	179	0
	0	NaN	1	0	0	0	0	104	104	0	0	172	2684	0
	0	NaN	3	0	8.520833	0	-24.14566	29	29	0	1	95	517	0
	0	NaN	2	0	6.916667	0	-91.69192	95	95	0	1	49	117	0
	0	NaN	1	0	0	0	0	6	6	0	0	-1	422	0
	0	NaN	1	0	0	0	0	68	68	0	0	37	83	0
	0	NaN	1	0	0	0	0	174	174	0	0	142	2359	0
	0	NaN	1	0	0	0	0	113	113	0	0	39	114	0
	0	NaN	1	0	0	0	0	141	141	0	0	115	496	0
	0	NaN	1	0	0	0	0	76	76	0	0	20	60	0
	0	NaN	1	0	0	0	0	68	68	0	0	112	188	0
	0	NaN	1	0	0	0	0	102	102	0	0	164	2123	0
	0	NaN	1	0	0	0	0	2	2	0	0	141	413	0
	1	1	1	0	0	0	0	5	5	0	0	128	873	0
	0	NaN	2	0	67.08334	0	-3.359804	36	36	0	1	132	642	0
	0	NaN	1	0	0	0	0	125	125	0	0	75	142	0
	0	NaN	1	0	0	0	0	135	135	0	0	166	1676	0
	0	NaN	2	0	.0416667	0	-164.0097	164	164	0	1	70	165	0
	0	NaN	1	0	0	0	0	91	91	0	0	42	190	0
	0	NaN	1	0	0	0	0	72	72	0	0	26	287	0
	0	NaN	1	0	0	0	0	43	43	0	0	173	866	0
	0	NaN	2	0	7	0	-1.967988	5	5	0	1	7	113	0
	0	NaN	1	0	0	0	0	46	46	0	0	136	1127	0
